RowId,Location
4720,37.064
4721,54.651
4722,31.287
4723,81.273
4724,33.094
4725,40.354
4726,30.294
4727,15.139
4728,29.227
4729,44.779
4730,60.92
4731,61.075
4732,82.202
4733,28.705
4734,80.183
4735,44.436
4736,77.655
4737,44.113
4738,89.177
4739,67.605
4740,36.002
4741,30.365
4742,37.343
4743,61.365
4744,37.149
4745,74.153
4746,36.39
4747,37.002
4748,37.881
4749,23.626
4750,38.507
4751,58.918
4752,30.071
4753,79.213
4754,27.951
4755,38.935
4756,30.62
4757,17.139
4758,31.236
4759,51.664
4760,54.922
4761,66.931
4762,71.418
4763,35.166
4764,72.981
4765,51.486
4766,68.845
4767,51.639
4768,82.402
4769,66.648
4770,40.241
4771,27.17
4772,37.944
4773,59.674
4774,40.733
4775,73.243
4776,41.639
4777,33.877
4778,39.251
4779,20.298
4780,38.329
4781,57.174
4782,31.002
4783,80.993
4784,34.29
4785,36.859
4786,29.674
4787,13.236
4788,29.86
4789,45.726
4790,64.112
4791,58.648
4792,86.991
4793,31.78
4794,85.25
4795,45.271
4796,82.241
4797,44.977
4798,90.143
4799,67.469
4800,34.342
4801,29.579
4802,34.342
4803,61.791
4804,34.819
4805,73.349
4806,35.362
4807,35.717
4808,34.714
4809,23.701
4810,35.413
4811,59.676
4812,24.505
4813,79.825
4814,26.839
4815,38.429
4816,24.409
4817,16.825
4818,27.314
4819,49.805
4820,50.18
4821,62.739
4822,71.545
4823,35.15
4824,71.588
4825,49.155
4826,63.915
4827,49.201
4828,81.312
4829,64.493
4830,34.522
4831,28.084
4832,34.482
4833,58.656
4834,35.448
4835,71.305
4836,34.77
4837,34.233
4838,35.161
4839,21.875
4840,34.795
4841,56.136
4842,24.961
4843,78.642
4844,25.018
4845,36.238
4846,24.988
4847,13.96
4848,25.355
4849,45.759
4850,61.266
4851,60.284
4852,69.023
4853,34.3
4854,68.807
4855,47.036
4856,66.04
4857,47.164
4858,79.487
4859,67.756
4860,38.166
4861,29.063
4862,38.013
4863,61.474
4864,38.73
4865,74
4866,39.32
4867,35.493
4868,38.56
4869,22.717
4870,39.204
4871,57.849
4872,30.371
4873,80.764
4874,31.769
4875,38.68
4876,30.148
4877,15.809
4878,31.69
4879,49.037
4880,53.499
4881,62.727
4882,78.517
4883,34.979
4884,78.759
4885,48.841
4886,70.947
4887,48.891
4888,86.848
4889,67.614
4890,38.396
4891,27.409
4892,39.09
4893,59.418
4894,39.75
4895,75.787
4896,39.206
4897,35.506
4898,40.122
4899,18.843
4900,40.284
4901,55.77
4902,31.914
4903,81.884
4904,31.148
4905,37.895
4906,32.169
4907,11.976
4908,32.77
4909,48.138
4910,61.058
4911,66.085
4912,82.427
4913,30.592
4914,83.338
4915,48.336
4916,80.823
4917,48.427
4918,89.275
4919,65.083
4920,38.398
4921,29.816
4922,40.958
4923,58.15
4924,39.359
4925,72.107
4926,39.293
4927,36.644
4928,40.927
4929,22.803
4930,42.974
4931,54.702
4932,28.583
4933,77.147
4934,30.121
4935,37.938
4936,29.967
4937,16.755
4938,34.839
4939,47.99
4940,48.781
4941,65.607
4942,73.656
4943,33.27
4944,75.837
4945,48.847
4946,68.26
4947,49.362
4948,79.178
4949,65.998
4950,38.759
4951,27.454
4952,37.301
4953,59.487
4954,39.302
4955,72.119
4956,39.883
4957,33.615
4958,38.312
4959,21.15
4960,37.769
4961,55.874
4962,30.095
4963,79.703
4964,32.687
4965,36.861
4966,29.29
4967,13.853
4968,29.898
4969,45.221
4970,62.483
4971,58.605
4972,85.239
4973,33.014
4974,84.145
4975,45.566
4976,79.11
4977,45.414
4978,91.484
4979,68.307
4980,37.386
4981,28.413
4982,37.792
4983,61.587
4984,38.459
4985,75.07
4986,37.98
4987,35.306
4988,38.609
4989,21.409
4990,38.715
4991,58.925
4992,31.873
4993,80.874
4994,29.923
4995,37.117
4996,31.924
4997,14.691
4998,31.177
4999,50.009
5000,58.477
5001,65.793
5002,76.356
5003,33.845
5004,77.239
5005,50.08
5006,73.864
5007,50.126
5008,86.402
5009,66.498
5010,36.897
5011,29.843
5012,36.358
5013,60.214
5014,37.469
5015,73.254
5016,37.851
5017,36.53
5018,37.099
5019,23.052
5020,37.216
5021,58.665
5022,27.359
5023,79.453
5024,29.877
5025,39.02
5026,26.931
5027,16.48
5028,29.734
5029,49.279
5030,55.526
5031,64.755
5032,71.744
5033,30.602
5034,71.364
5035,48.104
5036,67.853
5037,47.993
5038,81.969
5039,67.133
5040,36.967
5041,31.051
5042,36.351
5043,60.899
5044,37.624
5045,73.575
5046,37.985
5047,37.529
5048,37.187
5049,24.558
5050,37.158
5051,59.977
5052,27.169
5053,79.157
5054,28.425
5055,39.267
5056,26.857
5057,18.731
5058,27.664
5059,49.905
5060,54.125
5061,62.914
5062,73.131
5063,34.479
5064,72.634
5065,48.987
5066,69.324
5067,48.894
5068,78.011
5069,68.167
5070,36.236
5071,28.897
5072,35.703
5073,61.612
5074,37.116
5075,74.517
5076,37.101
5077,35.407
5078,36.665
5079,22.3
5080,36.386
5081,58.013
5082,29.403
5083,81.281
5084,29.331
5085,38.576
5086,29.116
5087,15.201
5088,28.614
5089,48.491
5090,59.171
5091,61.929
5092,81.161
5093,35.585
5094,80.962
5095,48.749
5096,75.76
5097,48.673
5098,89.411
5099,66.035
5100,39.691
5101,30.079
5102,41.808
5103,58.936
5104,40.501
5105,73.371
5106,40.791
5107,37.091
5108,41.793
5109,22.894
5110,43.868
5111,55.113
5112,28.774
5113,78.838
5114,31.032
5115,38.675
5116,29.924
5117,16.628
5118,34.955
5119,47.973
5120,48.797
5121,66.145
5122,75.177
5123,33.005
5124,76.968
5125,48.844
5126,68.607
5127,49.303
5128,81.061
5129,64.509
5130,34.988
5131,34.909
5132,42.74
5133,57.17
5134,37.971
5135,72.16
5136,33.827
5137,40.822
5138,42.479
5139,27.791
5140,44.924
5141,49.605
5142,30.904
5143,76.046
5144,24.967
5145,38.901
5146,36.112
5147,20.398
5148,38.879
5149,45.874
5150,63.047
5151,71.111
5152,70.687
5153,44.665
5154,76.868
5155,55.04
5156,75.084
5157,56.402
5158,78.12
5159,64.953
5160,36.942
5161,28.937
5162,36.274
5163,58.12
5164,37.69
5165,72.007
5166,38.029
5167,35.908
5168,37.258
5169,21.794
5170,37.155
5171,54.596
5172,31.051
5173,78.352
5174,31.501
5175,39.763
5176,30.703
5177,15.921
5178,30.645
5179,47.099
5180,52.974
5181,60.826
5182,74.604
5183,31.178
5184,74.225
5185,46.056
5186,69.354
5187,46.037
5188,81.337
5189,65.652
5190,34.813
5191,31.34
5192,34.696
5193,59.007
5194,35.883
5195,72.965
5196,35.364
5197,38.102
5198,35.709
5199,24.207
5200,35.303
5201,55.781
5202,27.418
5203,78.863
5204,26.819
5205,41.15
5206,27.604
5207,17.927
5208,27.4
5209,47.811
5210,56.853
5211,63.172
5212,70.913
5213,33.11
5214,70.638
5215,47.966
5216,68.123
5217,47.952
5218,80.138
5219,66.56
5220,38.276
5221,29.882
5222,39.061
5223,60.474
5224,39.138
5225,72.868
5226,39.183
5227,36.41
5228,39.487
5229,23.264
5230,40.525
5231,55.625
5232,30.127
5233,80.615
5234,32.764
5235,41.763
5236,30.073
5237,14.624
5238,34.659
5239,50.741
5240,59.135
5241,61.791
5242,83.69
5243,37.676
5244,84.783
5245,50.354
5246,76.003
5247,50.477
5248,91.533
5249,65.132
5250,40.735
5251,30.569
5252,38.893
5253,59.294
5254,40.874
5255,71.281
5256,42.113
5257,36.84
5258,39.763
5259,24.2
5260,39.72
5261,55.712
5262,32.078
5263,78.366
5264,35.818
5265,42.66
5266,30.676
5267,17.436
5268,33.306
5269,49.261
5270,56.146
5271,60.319
5272,80.539
5273,31.209
5274,79.358
5275,46.595
5276,72.081
5277,46.272
5278,89.612
5279,66.915
5280,33.827
5281,30.012
5282,31.197
5283,61.086
5284,34.187
5285,72.724
5286,35.052
5287,35.881
5288,32.487
5289,24.227
5290,31.264
5291,59.046
5292,27.026
5293,79.777
5294,28.864
5295,39.094
5296,25.941
5297,18.339
5298,24.332
5299,46.861
5300,54.144
5301,58.633
5302,72.249
5303,33.774
5304,69.962
5305,46.13
5306,66.361
5307,45.799
5308,80.001
5309,65.71
5310,37.604
5311,31.4
5312,35.336
5313,58.929
5314,38.333
5315,72.778
5316,38.76
5317,38.223
5318,36.892
5319,24.283
5320,35.569
5321,56.906
5322,29.859
5323,79.022
5324,30.484
5325,41.79
5326,28.835
5327,18.819
5328,26.66
5329,47.702
5330,58.299
5331,58.997
5332,77.017
5333,33.148
5334,75.04
5335,46.309
5336,73.857
5337,45.972
5338,79.241
5339,65.331
5340,36.34
5341,30.16
5342,38.722
5343,59.306
5344,37.417
5345,71.623
5346,36.8
5347,36.437
5348,38.802
5349,23.744
5350,40.326
5351,56.878
5352,27.923
5353,77.149
5354,29.201
5355,37.915
5356,29.026
5357,16.698
5358,34.036
5359,50.07
5360,54.311
5361,65.935
5362,71.029
5363,35.112
5364,73.228
5365,50.677
5366,68.006
5367,51.069
5368,79.824
5369,67.572
5370,35.294
5371,27.882
5372,35.265
5373,60.091
5374,36.476
5375,75.237
5376,36.099
5377,35.58
5378,36.333
5379,19.935
5380,36.112
5381,56.98
5382,27.281
5383,81.931
5384,27.314
5385,38.901
5386,27.147
5387,12.627
5388,27.744
5389,48.632
5390,60.022
5391,63.221
5392,80.212
5393,32.659
5394,80.269
5395,48.227
5396,76.775
5397,48.197
5398,87.351
5399,69.278
5400,35.791
5401,27.582
5402,35.972
5403,61.557
5404,37.413
5405,77.528
5406,35.776
5407,35.144
5408,37.344
5409,19.472
5410,36.166
5411,60.142
5412,30.88
5413,83.269
5414,26.965
5415,34.02
5416,31.242
5417,12.556
5418,28.072
5419,47.483
5420,68.316
5421,70.303
5422,70.409
5423,29.88
5424,70.797
5425,49.696
5426,75.82
5427,49.685
5428,84.034
5429,64.645
5430,35.196
5431,31.937
5432,33.352
5433,59.711
5434,35.562
5435,69.801
5436,36.107
5437,37.187
5438,34.378
5439,26.751
5440,33.571
5441,58.057
5442,28.815
5443,75.909
5444,29.959
5445,40.852
5446,27.909
5447,21.176
5448,27.197
5449,48.865
5450,53.301
5451,58.382
5452,69.293
5453,35.099
5454,67.842
5455,47.265
5456,63.976
5457,46.998
5458,77.02
5459,65.481
5460,37.931
5461,26.33
5462,39.966
5463,58.662
5464,38.759
5465,72.171
5466,38.812
5467,32.991
5468,39.932
5469,19.753
5470,41.706
5471,54.064
5472,29.965
5473,78.132
5474,29.799
5475,34.656
5476,30.995
5477,13.169
5478,33.229
5479,45.923
5480,48.97
5481,62.952
5482,75.94
5483,33.321
5484,77.92
5485,47.279
5486,68.081
5487,47.814
5488,83.941
5489,67.286
5490,38.638
5491,29.051
5492,37.875
5493,60.207
5494,39.133
5495,74.875
5496,39.953
5497,36.454
5498,38.617
5499,21.538
5500,38.984
5501,56.806
5502,27.676
5503,81.712
5504,30.395
5505,40.312
5506,27.102
5507,14.64
5508,29.633
5509,48.246
5510,54.241
5511,63.722
5512,78.335
5513,30.292
5514,77.711
5515,47.07
5516,70.932
5517,46.976
5518,87.223
5519,65.264
5520,36.761
5521,30.223
5522,38.111
5523,59.571
5524,37.727
5525,71.039
5526,37.132
5527,35.998
5528,38.481
5529,24.348
5530,39.208
5531,56.139
5532,31.233
5533,76.28
5534,29.711
5535,38.285
5536,31.88
5537,17.993
5538,32.705
5539,49.236
5540,54.387
5541,63.69
5542,72.284
5543,35.614
5544,73.806
5545,49.684
5546,68.036
5547,49.916
5548,82.848
5549,64.497
5550,35.654
5551,30.852
5552,37.662
5553,58.316
5554,36.863
5555,70.453
5556,36
5557,36.712
5558,38.066
5559,24.703
5560,38.86
5561,55.903
5562,29.28
5563,74.811
5564,28.367
5565,37.26
5566,30.583
5567,19.186
5568,32.225
5569,48.046
5570,53.895
5571,64.219
5572,70.891
5573,35.161
5574,72.639
5575,49.302
5576,69.345
5577,49.647
5578,77.445
5579,63.032
5580,35.608
5581,28.936
5582,35.383
5583,55.876
5584,36.546
5585,70.68
5586,36.375
5587,35.862
5588,36.35
5589,21.58
5590,36.001
5591,52.89
5592,26.681
5593,76.776
5594,27.858
5595,38.076
5596,26.92
5597,15.714
5598,27.711
5599,43.697
5600,56.137
5601,60.679
5602,71.164
5603,29.154
5604,70.543
5605,44.217
5606,68.507
5607,44.306
5608,77.393
5609,67.759
5610,39.468
5611,28.079
5612,37.137
5613,61.166
5614,39.834
5615,74.347
5616,40.727
5617,34.818
5618,38.373
5619,21.318
5620,37.516
5621,58.997
5622,32.267
5623,80.998
5624,33.092
5625,37.85
5626,30.856
5627,15.157
5628,29.314
5629,48.086
5630,58.21
5631,62.134
5632,79.037
5633,30.153
5634,77.506
5635,46.521
5636,73.976
5637,46.161
5638,88.035
5639,67.063
5640,39.255
5641,28.477
5642,37.968
5643,60.655
5644,39.861
5645,73.236
5646,40.341
5647,34.674
5648,38.954
5649,22.143
5650,38.543
5651,57.077
5652,30.758
5653,80.889
5654,33.102
5655,37.941
5656,29.995
5657,14.569
5658,30.735
5659,46.839
5660,63.136
5661,60.002
5662,85.028
5663,34.692
5664,84.186
5665,47.252
5666,79.282
5667,47.104
5668,91.538
5669,68.837
5670,36.428
5671,28.314
5672,35.672
5673,61.259
5674,37.108
5675,76.371
5676,37.774
5677,35.803
5678,36.617
5679,20.768
5680,36.64
5681,59.121
5682,27.307
5683,82.23
5684,28.256
5685,37.144
5686,27.134
5687,15.211
5688,27.029
5689,47.311
5690,51.348
5691,64.869
5692,75.051
5693,30.302
5694,74.369
5695,47.091
5696,70.097
5697,47.046
5698,81.818
5699,66.744
5700,36.806
5701,29.077
5702,38.634
5703,60.336
5704,37.888
5705,73.106
5706,37.315
5707,35.337
5708,38.897
5709,22.72
5710,39.994
5711,56.112
5712,30.138
5713,78.795
5714,28.849
5715,37.017
5716,31.164
5717,15.912
5718,32.339
5719,48.121
5720,54.28
5721,64.614
5722,75.441
5723,36.087
5724,77.258
5725,49.782
5726,70.322
5727,50.154
5728,85.112
5729,69.549
5730,36.335
5731,30.884
5732,35.058
5733,63.086
5734,36.748
5735,76.143
5736,37.646
5737,37.767
5738,35.959
5739,24.202
5740,35.894
5741,62.085
5742,27.394
5743,81.019
5744,27.08
5745,39.841
5746,26.738
5747,19.369
5748,25.399
5749,51.281
5750,47.23
5751,64.847
5752,71.483
5753,32.882
5754,70.567
5755,49.207
5756,65.131
5757,48.977
5758,79.282
5759,66.495
5760,36.099
5761,30.754
5762,37.027
5763,60.378
5764,37.257
5765,72.583
5766,36.349
5767,36.839
5768,37.77
5769,24.356
5770,37.799
5771,58.196
5772,30.29
5773,77.367
5774,28.681
5775,38.213
5776,30.795
5777,18.159
5778,31.174
5779,49.931
5780,59.276
5781,66.063
5782,73.173
5783,34.07
5784,74.238
5785,50.292
5786,72.371
5787,50.337
5788,84.103
5789,65.425
5790,40.476
5791,31.923
5792,37.668
5793,59.314
5794,40.709
5795,71.881
5796,41.996
5797,38.373
5798,39.007
5799,25.313
5800,38.172
5801,57.028
5802,32.627
5803,78.723
5804,35.768
5805,43.37
5806,30.979
5807,19.541
5808,31.211
5809,49.205
5810,56.357
5811,59.148
5812,78.16
5813,32.202
5814,76.051
5815,46.446
5816,72.322
5817,46.006
5818,82.287
5819,64.199
5820,37.32
5821,32.281
5822,37.921
5823,58.664
5824,38.314
5825,70.14
5826,37.625
5827,38.016
5828,38.623
5829,26.26
5830,38.662
5831,57.028
5832,30.412
5833,75.102
5834,29.871
5835,39.968
5836,30.684
5837,20.244
5838,31.713
5839,49.993
5840,58.309
5841,63.281
5842,70.108
5843,35.159
5844,70.809
5845,49.694
5846,69.176
5847,49.74
5848,77.83
5849,66.573
5850,36.159
5851,27.704
5852,36.122
5853,60.282
5854,37.087
5855,72.528
5856,36.815
5857,33.813
5858,36.918
5859,21.549
5860,36.777
5861,55.988
5862,30.19
5863,79.264
5864,29.118
5865,36.978
5866,30.15
5867,14.365
5868,29.083
5869,46.96
5870,59.252
5871,59.891
5872,81.48
5873,36.11
5874,81.749
5875,47.787
5876,75.462
5877,47.846
5878,89.904
5879,64.802
5880,36.272
5881,30.079
5882,35.633
5883,59.108
5884,36.834
5885,70.893
5886,37.148
5887,36.098
5888,36.353
5889,24.111
5890,36.324
5891,56.796
5892,28.205
5893,77.172
5894,29.108
5895,39.219
5896,27.834
5897,17.908
5898,28.322
5899,48.12
5900,53.145
5901,59.8
5902,71.19
5903,34.343
5904,70.731
5905,47.282
5906,65.529
5907,47.265
5908,78.271
5909,64.863
5910,37.068
5911,32.224
5912,36.905
5913,58.763
5914,37.861
5915,71.102
5916,37.937
5917,38.251
5918,37.726
5919,25.9
5920,37.787
5921,55.184
5922,29.687
5923,77.08
5924,31.043
5925,41.904
5926,29.752
5927,19.802
5928,31.18
5929,48.159
5930,55.402
5931,61.052
5932,75.696
5933,35.103
5934,75.55
5935,48.003
5936,70.675
5937,47.997
5938,81.882
5939,64.245
5940,35.278
5941,32.24
5942,33.361
5943,59.044
5944,35.708
5945,69.571
5946,36.251
5947,37.536
5948,34.501
5949,26.926
5950,33.542
5951,57.968
5952,28.982
5953,75.372
5954,30.253
5955,40.227
5956,28.234
5957,21.971
5958,27.096
5959,47.876
5960,52.958
5961,58.21
5962,67.899
5963,34.694
5964,66.265
5965,46.691
5966,64.154
5967,46.452
5968,73.045
5969,68.1
5970,38.807
5971,30.929
5972,35.696
5973,62.052
5974,38.979
5975,74.441
5976,40.152
5977,37.267
5978,37.062
5979,24.569
5980,35.886
5981,60.34
5982,31.726
5983,80.921
5984,33.125
5985,40.698
5986,30.061
5987,18.949
5988,28.272
5989,49.286
5990,55.894
5991,62.616
5992,74.121
5993,30.871
5994,71.817
5995,47.211
5996,68.962
5997,46.696
5998,84.221
5999,66.368
6000,38.322
6001,31.62
6002,37.064
6003,60.102
6004,38.763
6005,73.222
6006,39.379
6007,37.991
6008,37.945
6009,25.022
6010,37.72
6011,56.965
6012,28.393
6013,79.648
6014,30.637
6015,41.402
6016,27.835
6017,18.668
6018,29.118
6019,47.758
6020,55.892
6021,63.084
6022,74.211
6023,31.732
6024,73.052
6025,47.237
6026,68.322
6027,47.051
6028,84.264
6029,67.509
6030,38.734
6031,32.144
6032,37.009
6033,60.876
6034,39.368
6035,74.57
6036,39.696
6037,38.862
6038,38.272
6039,25.138
6040,37.38
6041,58.144
6042,29.973
6043,80.034
6044,29.346
6045,42.256
6046,29.156
6047,19.559
6048,27.072
6049,49.125
6050,57.434
6051,63.22
6052,77.071
6053,32.368
6054,75.643
6055,47.915
6056,72.457
6057,47.568
6058,85.505
6059,67.426
6060,35.626
6061,32.298
6062,35.085
6063,61.266
6064,36.846
6065,74.048
6066,35.892
6067,38.604
6068,36.377
6069,25.608
6070,35.306
6071,59.253
6072,30.143
6073,79.696
6074,27.961
6075,40.813
6076,30
6077,19.13
6078,27.897
6079,50.358
6080,63.298
6081,64.548
6082,72.609
6083,35.847
6084,72.327
6085,50.557
6086,73.023
6087,50.371
6088,82.219
6089,66.406
6090,38.283
6091,31.053
6092,37.73
6093,60.168
6094,38.941
6095,72.956
6096,39.064
6097,37.255
6098,38.532
6099,24.588
6100,38.411
6101,56.129
6102,29.575
6103,79.096
6104,30.071
6105,40.849
6106,29.322
6107,17.944
6108,29.801
6109,47.911
6110,57.964
6111,62.914
6112,77.884
6113,33.263
6114,77.467
6115,47.904
6116,71.824
6117,47.795
6118,88.766
6119,65.806
6120,33.776
6121,30.913
6122,37.245
6123,59.304
6124,35.074
6125,71.711
6126,34.217
6127,36.818
6128,37.192
6129,24.873
6130,39.023
6131,56.318
6132,26.81
6133,75.064
6134,25.033
6135,36.08
6136,29.168
6137,20.126
6138,31.171
6139,47.82
6140,45.388
6141,65.921
6142,68.966
6143,36.904
6144,71.77
6145,50.231
6146,65.19
6147,50.875
6148,74.797
6149,66.03
6150,39.941
6151,31.322
6152,37.654
6153,60.128
6154,40.098
6155,72.352
6156,41.316
6157,37.582
6158,38.693
6159,24.922
6160,38.287
6161,56.31
6162,31.779
6163,79.631
6164,35.173
6165,43.349
6166,30.333
6167,18.211
6168,31.918
6169,48.971
6170,56.534
6171,60.825
6172,79.139
6173,31.57
6174,77.49
6175,46.768
6176,70.975
6177,46.383
6178,89.305
6179,63.958
6180,32.947
6181,30.932
6182,36.341
6183,57.912
6184,34.163
6185,69.58
6186,33.296
6187,36.354
6188,36.2
6189,25.423
6190,37.967
6191,54.423
6192,25.936
6193,73.279
6194,24.28
6195,36.034
6196,28.355
6197,20.624
6198,30.148
6199,46.119
6200,44.337
6201,63.091
6202,66.445
6203,37.607
6204,69.03
6205,48.913
6206,61.625
6207,49.623
6208,72.159
6209,64.673
6210,36.616
6211,30.451
6212,36.174
6213,59.17
6214,37.243
6215,70.659
6216,37.389
6217,36.258
6218,36.841
6219,24.685
6220,36.886
6221,55.783
6222,29.364
6223,77.332
6224,29.645
6225,40.021
6226,29.102
6227,18.046
6228,29.167
6229,48.017
6230,54.127
6231,58.976
6232,72.394
6233,36.305
6234,72.172
6235,47.72
6236,65.907
6237,47.762
6238,79.916
6239,66.355
6240,37.278
6241,27.984
6242,37.595
6243,60.161
6244,37.831
6245,72.862
6246,38.239
6247,34.595
6248,37.943
6249,21.419
6250,38.805
6251,57.648
6252,26.917
6253,79.734
6254,30.076
6255,37.402
6256,26.751
6257,13.851
6258,31.203
6259,48.817
6260,55.368
6261,63.834
6262,75.434
6263,31.896
6264,75.882
6265,48.194
6266,69.208
6267,48.274
6268,85.862
6269,65.302
6270,36.313
6271,29.476
6272,36.793
6273,59.625
6274,36.831
6275,70.942
6276,37.235
6277,35.386
6278,37.102
6279,23.679
6280,38.007
6281,56.227
6282,29.019
6283,76.708
6284,30.008
6285,38.795
6286,29.125
6287,17.498
6288,31.355
6289,48.84
6290,49.153
6291,61.858
6292,73.298
6293,33.86
6294,73.972
6295,48.008
6296,65.295
6297,48.133
6298,83.258
6299,64.848
6300,35.563
6301,30.141
6302,36.45
6303,59.28
6304,36.236
6305,70.45
6306,36.326
6307,35.827
6308,36.711
6309,24.588
6310,37.638
6311,55.704
6312,28.583
6313,75.94
6314,28.209
6315,38.692
6316,29.098
6317,18.707
6318,30.023
6319,48.235
6320,47.894
6321,60.63
6322,71.159
6323,36.333
6324,72.061
6325,48.262
6326,63.432
6327,48.517
6328,79.146
6329,68.999
6330,37.628
6331,29.159
6332,36.818
6333,62.806
6334,37.935
6335,75.191
6336,38.94
6337,35.625
6338,37.393
6339,22.804
6340,37.877
6341,60.654
6342,27.383
6343,82.075
6344,31.24
6345,38.214
6346,26.764
6347,15.682
6348,30.321
6349,49.783
6350,54.527
6351,65.137
6352,77.188
6353,32.331
6354,76.729
6355,48.973
6356,70.167
6357,48.836
6358,88.091
6359,67.155
6360,39.671
6361,28.434
6362,37.798
6363,60.756
6364,40.011
6365,73.259
6366,41.039
6367,34.741
6368,38.795
6369,22.074
6370,38.375
6371,58.268
6372,29.172
6373,80.739
6374,33.144
6375,37.978
6376,28.001
6377,14.846
6378,29.771
6379,47.306
6380,61.391
6381,59.879
6382,85.299
6383,32.965
6384,83.88
6385,46.613
6386,78.818
6387,46.34
6388,90.775
6389,65.611
6390,32.985
6391,26.567
6392,34.025
6393,58.41
6394,34.012
6395,72.926
6396,33.749
6397,33.674
6398,34.552
6399,19.355
6400,35.17
6401,54.156
6402,26.081
6403,79.333
6404,26.084
6405,36.017
6406,26.866
6407,12.755
6408,28.164
6409,44.987
6410,50.992
6411,62.852
6412,71.698
6413,30.925
6414,72.452
6415,46.08
6416,66.007
6417,46.398
6418,82.1
6419,65.848
6420,34.104
6421,28.364
6422,35.476
6423,59.234
6424,34.888
6425,72.111
6426,35.116
6427,34.806
6428,35.714
6429,22.03
6430,36.944
6431,56.691
6432,26.056
6433,77.142
6434,26.72
6435,35.688
6436,27.042
6437,16.775
6438,29.062
6439,46.858
6440,44.908
6441,62.968
6442,70.101
6443,33.267
6444,71.188
6445,47.421
6446,63.817
6447,47.789
6448,76.197
6449,66.421
6450,37.614
6451,30.103
6452,35.96
6453,60.651
6454,37.982
6455,72.057
6456,38.661
6457,35.879
6458,36.941
6459,24.463
6460,36.333
6461,58.849
6462,30.892
6463,77.264
6464,29.73
6465,38.032
6466,30.123
6467,19.686
6468,26.936
6469,48.062
6470,51.389
6471,60.055
6472,72.979
6473,33.8
6474,71.842
6475,46.945
6476,67.062
6477,46.745
6478,79.791
6479,69.399
6480,35.025
6481,28.413
6482,35.698
6483,62.507
6484,35.959
6485,76.199
6486,35.94
6487,35.528
6488,36.269
6489,21.278
6490,36.94
6491,59.972
6492,25.646
6493,82.59
6494,27.198
6495,37.706
6496,25.86
6497,13.841
6498,28.92
6499,50.263
6500,56.069
6501,66.192
6502,78.426
6503,33.963
6504,79.137
6505,50.263
6506,73.362
6507,50.325
6508,88.131
6509,65.077
6510,37.992
6511,30.178
6512,38.161
6513,59.468
6514,38.875
6515,71.603
6516,38.262
6517,35.909
6518,38.752
6519,24.271
6520,38.691
6521,56.131
6522,29.524
6523,78.681
6524,29.305
6525,37.871
6526,29.677
6527,16.511
6528,30.022
6529,46.81
6530,62.284
6531,62.001
6532,71.153
6533,36.086
6534,71.372
6535,48.629
6536,68.194
6537,48.779
6538,81.79
6539,68.548
6540,35.718
6541,29.888
6542,37.551
6543,61.717
6544,37.018
6545,75.715
6546,36.187
6547,37.288
6548,38.076
6549,22.365
6550,39.006
6551,60.18
6552,29.061
6553,80.44
6554,27.262
6555,38.638
6556,29.765
6557,15.93
6558,31.528
6559,53.047
6560,54.092
6561,69.405
6562,71.063
6563,33.867
6564,73.055
6565,52.353
6566,69.878
6567,52.541
6568,80.997
6569,67.57
6570,35.08
6571,30.764
6572,35.622
6573,60.888
6574,35.995
6575,74.099
6576,36.14
6577,37.185
6578,36.254
6579,24.14
6580,36.886
6581,57.39
6582,27.265
6583,80.828
6584,30.176
6585,39.297
6586,27.889
6587,17.341
6588,31.209
6589,47.779
6590,54.271
6591,64.011
6592,75.484
6593,35.671
6594,75.852
6595,49.195
6596,70.712
6597,49.367
6598,82.153
6599,67.141
6600,36.327
6601,28.935
6602,36.367
6603,61.029
6604,37.245
6605,72.947
6606,36.942
6607,34.782
6608,37.12
6609,23.027
6610,37.017
6611,56.944
6612,30.024
6613,79.407
6614,28.874
6615,37.346
6616,30.146
6617,16.032
6618,28.988
6619,47.348
6620,58.968
6621,60.872
6622,80.069
6623,37.209
6624,80.349
6625,48.642
6626,74.441
6627,48.709
6628,88.664
6629,65.043
6630,37.744
6631,30.88
6632,37.239
6633,58.876
6634,38.711
6635,72.015
6636,38.238
6637,37.064
6638,38.225
6639,24.388
6640,37.621
6641,57.209
6642,28.87
6643,78.68
6644,29.463
6645,38.139
6646,28.827
6647,17.543
6648,28.772
6649,46.753
6650,62.738
6651,61.849
6652,70.327
6653,34.819
6654,69.798
6655,48.029
6656,70.223
6657,48.058
6658,76.136
6659,69.375
6660,36.645
6661,28.04
6662,36.235
6663,62.416
6664,37.379
6665,76.314
6666,37.833
6667,35.176
6668,37.015
6669,20.991
6670,37.3
6671,59.165
6672,28.608
6673,83.206
6674,29.247
6675,37.946
6676,28.323
6677,14.004
6678,28.673
6679,49.018
6680,54.309
6681,63.629
6682,79.007
6683,34.32
6684,78.937
6685,48.903
6686,72.342
6687,48.904
6688,87.025
6689,66.604
6690,36.035
6691,31.228
6692,34.414
6693,60.631
6694,36.803
6695,72.633
6696,36.676
6697,37.119
6698,35.734
6699,25.063
6700,34.42
6701,59.323
6702,28.83
6703,78.433
6704,29.01
6705,39.095
6706,28.159
6707,19.081
6708,26.722
6709,48.302
6710,61.843
6711,62.222
6712,74.142
6713,33.308
6714,72.794
6715,47.984
6716,72.869
6717,47.657
6718,82.809
